"","ID","human_entrez","name","B_vs_A_p.val","C_vs_A_p.val","B_vs_A_p.adj","C_vs_A_p.adj","B_vs_A_significant","C_vs_A_significant","significant","B_vs_A_ratio","C_vs_A_ratio","A_centered","B_centered","C_centered"
"4118","Q9ULG1",54617,"INO80",0.6331536629524,0.295565021484352,1,0.00123,FALSE,FALSE,FALSE,-0.108,0.237,-0.0429,-0.151,0.194
"4119","Q9ULH1",50807,"ASAP1",0.648215707716285,0.251060673217234,1,0.000683,FALSE,FALSE,FALSE,-0.103,0.26,-0.0522,-0.156,0.208
"4120","Q9ULK4",9439,"MED23",0.0645086150584362,0.0683858174055429,1,5.11e-06,FALSE,FALSE,FALSE,0.419,0.413,-0.277,0.142,0.136
"4121","Q9ULP9",57465,"TBC1D24",0.00747045575850457,0.000681711853147216,1,4.32e-15,TRUE,TRUE,TRUE,0.606,0.769,-0.458,0.147,0.311
"4122","Q9ULQ0",57464,"STRIP2",0.366036218051713,0.0105430119009758,1,1.63e-09,FALSE,FALSE,FALSE,0.205,0.579,-0.261,-0.0566,0.318
"4123","Q9ULR0",57461,"ISY1",0.127948362122018,0.0120558096096916,1,2.98e-09,FALSE,FALSE,FALSE,0.345,0.569,-0.304,0.0403,0.264
"4124","Q9ULR3",57460,"PPM1H",0.661890231132452,0.115940585098828,1,3.99e-05,FALSE,FALSE,FALSE,0.099,0.356,-0.152,-0.0527,0.204
"4125","Q9ULT8",25831,"HECTD1",0.493814440506365,0.320922219201524,1,0.00164,FALSE,FALSE,FALSE,-0.155,0.225,-0.0233,-0.178,0.202
"4126","Q9ULU4",23613,"ZMYND8",0.735880685623952,0.692220146603638,1,0.0227,FALSE,FALSE,FALSE,0.0764,0.0897,-0.0553,0.021,0.0343
"4127","Q9ULV0",4645,"MYO5B",0.12919108369215,0.00395076183554472,1,1.94e-11,FALSE,TRUE,TRUE,0.344,0.653,-0.332,0.0115,0.321
"4128","Q9ULV4",23603,"CORO1C",0.399775454804846,0.0916786227260122,1,1.63e-05,FALSE,FALSE,FALSE,0.191,0.382,-0.191,-0.000196,0.191
"4129","Q9ULW0",22974,"TPX2",0.862962980963507,0.16634736201257,1,0.000154,FALSE,FALSE,FALSE,-0.0391,0.313,-0.0915,-0.131,0.222
"4130","Q9ULW3",29777,"ABT1",0.743800124848343,0.396741009277996,1,0.00351,FALSE,FALSE,FALSE,-0.074,0.192,-0.0393,-0.113,0.153
"4131","Q9ULX3",28987,"NOB1",0.148918662950104,0.0393703677301662,1,5.38e-07,FALSE,FALSE,FALSE,0.327,0.467,-0.265,0.0624,0.202
"4132","Q9ULX6",26993,"AKAP8L",0.833539470750752,0.359909811805675,1,0.00247,FALSE,FALSE,FALSE,0.0476,0.207,-0.085,-0.0374,0.122
"4133","Q9UM00",54499,"TMCO1",0.837834734839471,0.39856315267024,1,0.00357,FALSE,FALSE,FALSE,0.0464,0.191,-0.0792,-0.0328,0.112
"4134","Q9UM22",54749,"EPDR1",0.0381981787231285,9.33996805422128e-05,1,7.56e-16,FALSE,TRUE,TRUE,0.469,0.885,-0.451,0.018,0.434
"4135","Q9UM54",4646,"MYO6",0.915183030467463,0.269281368216812,1,0.000882,FALSE,FALSE,FALSE,-0.0241,0.25,-0.0754,-0.0995,0.175
"4136","Q9UMR2",11269,"DDX19B",0.905156138572668,0.205159349880388,1,0.000329,FALSE,FALSE,FALSE,0.027,0.287,-0.105,-0.0777,0.182
"4137","Q9UMS4",27339,"PRPF19",0.532783622745374,0.323235987898269,1,0.00169,FALSE,FALSE,FALSE,0.141,0.224,-0.122,0.0196,0.102
"4138","Q9UMX0",29979,"UBQLN1",0.438450671419083,0.172458554261259,1,0.000176,FALSE,FALSE,FALSE,0.175,0.309,-0.161,0.014,0.148
"4139","Q9UMX5",29937,"NENF",0.438497923032765,0.357287407603778,1,0.00241,FALSE,FALSE,FALSE,0.175,0.208,-0.128,0.0475,0.0805
"4140","Q9UMY1",51406,"NOL7",0.594757903575458,0.254207412566772,1,0.000715,FALSE,FALSE,FALSE,0.12,0.258,-0.126,-0.00576,0.132
"4141","Q9UMY4",29934,"SNX12",0.886123487961982,0.255834922853172,1,0.000732,FALSE,FALSE,FALSE,0.0324,0.257,-0.0966,-0.0642,0.161
"4142","Q9UMZ2",11276,"SYNRG",0.410014810840247,0.669322800621344,1,0.0205,FALSE,FALSE,FALSE,-0.187,-0.0967,0.0944,-0.0922,-0.00229
"4143","Q9UN37",27183,"VPS4A",0.931195988705462,0.0456155693454623,1,9.79e-07,FALSE,FALSE,FALSE,0.0196,0.453,-0.157,-0.138,0.295
"4144","Q9UN86",9908,"G3BP2",0.446434395936229,0.155291817672265,1,0.00012,FALSE,FALSE,FALSE,0.172,0.322,-0.165,0.00767,0.157
"4145","Q9UNE7",10273,"STUB1",0.643851002212966,0.0720688870823393,1,6.31e-06,FALSE,FALSE,FALSE,0.105,0.407,-0.171,-0.066,0.237
"4146","Q9UNF0",11252,"PACSIN2",0.732945739295291,0.359461786378724,1,0.00246,FALSE,FALSE,FALSE,0.0773,0.208,-0.0949,-0.0177,0.113
"4147","Q9UNF1",10916,"MAGED2",0.268903973019279,0.242683961440347,1,0.000603,FALSE,FALSE,FALSE,0.25,0.265,-0.172,0.0787,0.0929
"4148","Q9UNH7",58533,"SNX6",0.910999226193668,0.189965590438344,1,0.00025,FALSE,FALSE,FALSE,-0.0253,0.297,-0.0905,-0.116,0.206
"4149","Q9UNK0",9482,"STX8",0.333538896606786,0.00427995883076621,1,2.8e-11,FALSE,TRUE,TRUE,0.219,0.647,-0.289,-0.0697,0.358
"4150","Q9UNL2",6747,"SSR3",0.123923854364202,0.271605635571254,1,0.000909,FALSE,FALSE,FALSE,0.348,0.249,-0.199,0.149,0.0498
"4151","Q9UNM6",5719,"PSMD13",0.615077114135928,0.29734583695692,1,0.00125,FALSE,FALSE,FALSE,0.114,0.236,-0.117,-0.00275,0.119
"4152","Q9UNN5",11124,"FAF1",0.529667788687094,0.20842153932596,1,0.000348,FALSE,FALSE,FALSE,0.142,0.285,-0.142,-6.84e-05,0.142
"4153","Q9UNN8",10544,"PROCR",0.375020676625875,0.386567622526793,1,0.0032,FALSE,FALSE,FALSE,0.201,0.196,-0.132,0.0686,0.0638
"4154","Q9UNP9",10450,"PPIE",0.313708753110224,0.175326214076291,1,0.000187,FALSE,FALSE,FALSE,0.228,0.307,-0.178,0.0498,0.129
"4155","Q9UNQ2",27292,"DIMT1",0.166439022168466,0.0950860618776549,1,1.88e-05,FALSE,FALSE,FALSE,0.313,0.378,-0.23,0.0829,0.148
"4156","Q9UNS1",8914,"TIMELESS",0.301483587696625,0.0756954803646616,1,7.64e-06,FALSE,FALSE,FALSE,0.234,0.402,-0.212,0.0219,0.19
"4157","Q9UNS2",8533,"COPS3",0.419661515863252,0.0379733101321365,1,4.61e-07,FALSE,FALSE,FALSE,0.183,0.47,-0.218,-0.0348,0.252
"4158","Q9UNW1",9562,"MINPP1",0.327283468074616,0.277542138467261,1,0.000981,FALSE,FALSE,FALSE,0.222,0.246,-0.156,0.0659,0.09
"4159","Q9UNX4",10885,"WDR3",0.288496600318454,0.136318525122306,1,7.39e-05,FALSE,FALSE,FALSE,0.24,0.337,-0.193,0.0478,0.145
"4160","Q9UNY4",8458,"TTF2",0.000747250342428581,0.00243456186152141,1,2.03e-12,TRUE,TRUE,TRUE,0.764,0.687,-0.483,0.28,0.203
"4161","Q9UNZ2",55968,"NSFL1C",0.610129338681087,0.2459418003716,1,0.000633,FALSE,FALSE,FALSE,0.115,0.263,-0.126,-0.0106,0.137
"4162","Q9UP83",10466,"COG5",0.10660909499088,0.00183616518104598,1,5.24e-13,FALSE,TRUE,TRUE,0.365,0.706,-0.357,0.00842,0.349
"4163","Q9UPA5",8927,"BSN",0.0190809883804816,0.00903747577760823,1,8.4e-10,FALSE,TRUE,TRUE,0.531,0.591,-0.374,0.157,0.217
"4164","Q9UPN3",23499,"MACF1",0.525359857287375,0.292651091737303,1,0.00118,FALSE,FALSE,FALSE,0.144,0.238,-0.127,0.0164,0.111
"4165","Q9UPN6",22828,"SCAF8",0.0404118726328018,6.03592979465028e-05,1,7.56e-16,FALSE,TRUE,TRUE,0.464,0.909,-0.458,0.00658,0.451
"4166","Q9UPN7",22870,"PPP6R1",0.509780192153197,0.0533704044807468,1,1.85e-06,FALSE,FALSE,FALSE,0.149,0.438,-0.196,-0.0463,0.242
"4167","Q9UPN9",51592,"TRIM33",0.384090140802563,0.220682058834407,1,0.000427,FALSE,FALSE,FALSE,0.197,0.277,-0.158,0.039,0.119
"4168","Q9UPQ0",22998,"LIMCH1",0.66841839515774,0.562687903003256,1,0.0117,FALSE,FALSE,FALSE,0.097,0.131,-0.076,0.021,0.0551
"4169","Q9UPR3",23381,"SMG5",0.0867633372964391,0.0785171888627943,1,8.79e-06,FALSE,FALSE,FALSE,0.388,0.398,-0.262,0.126,0.136
"4170","Q9UPS6",23067,"SETD1B",0.0264620081405331,0.265084560836526,1,0.000834,FALSE,FALSE,FALSE,0.503,-0.252,-0.0834,0.419,-0.336
"4171","Q9UPT8",23211,"ZC3H4",0.141422863558377,0.0705095358169678,1,5.78e-06,FALSE,FALSE,FALSE,0.333,0.41,-0.248,0.0855,0.162
"4172","Q9UPU5",23358,"USP24",0.0289971708336598,0.061789202459731,1,3.36e-06,FALSE,FALSE,FALSE,0.495,0.423,-0.306,0.189,0.117
"4173","Q9UPY3",23405,"DICER1",0.771635493958762,0.0505767209994328,1,1.49e-06,FALSE,FALSE,FALSE,0.0657,0.443,-0.17,-0.104,0.273
"4174","Q9UQ13",8036,"SHOC2",0.088933557128505,0.00542130717168717,1,8.16e-11,FALSE,TRUE,TRUE,0.385,0.63,-0.338,0.0469,0.291
"4175","Q9UQ35",23524,"SRRM2",0.276587745163435,0.402806377313187,1,0.0037,FALSE,FALSE,FALSE,0.246,0.189,-0.145,0.101,0.0442
"4176","Q9UQ80",5036,"PA2G4",0.81569169085602,0.22278526597436,1,0.000442,FALSE,FALSE,FALSE,0.0528,0.276,-0.11,-0.0568,0.166
"4177","Q9UQ90",6687,"SPG7",0.858477094088686,0.688391978325364,1,0.0223,FALSE,FALSE,FALSE,-0.0404,-0.0908,0.0437,0.00335,-0.0471
"4178","Q9UQB8",10458,"BAIAP2",0.456214904442147,0.164201524671185,1,0.000147,FALSE,FALSE,FALSE,0.169,0.315,-0.161,0.00748,0.154
"4179","Q9UQE7",9126,"SMC3",0.527920173818533,0.250949428008929,1,0.000682,FALSE,FALSE,FALSE,0.143,0.26,-0.134,0.00863,0.126
"4180","Q9Y221",51388,"NIP7",0.153368135930371,0.0414085170473568,1,6.64e-07,FALSE,FALSE,FALSE,0.323,0.462,-0.262,0.0616,0.2
"4181","Q9Y223",10020,"GNE",0.0986629851587061,0.0376172148433342,1,4.43e-07,FALSE,FALSE,FALSE,0.374,0.471,-0.282,0.0924,0.189
"4182","Q9Y224",51637,"C14orf166",0.448054858263933,0.100649066764804,1,2.34e-05,FALSE,FALSE,FALSE,0.172,0.372,-0.181,-0.00939,0.191
"4183","Q9Y230",10856,"RUVBL2",0.771519737395111,0.204756067813804,1,0.000326,FALSE,FALSE,FALSE,0.0658,0.287,-0.118,-0.0519,0.17
"4184","Q9Y241",25994,"HIGD1A",0.626537797971933,0.459927360473083,1,0.00588,FALSE,FALSE,FALSE,0.11,0.167,-0.0925,0.0177,0.0748
"4185","Q9Y248",51659,"GINS2",0.14701324952671,0.153775347380294,1,0.000116,FALSE,FALSE,FALSE,0.328,0.323,-0.217,0.111,0.106
"4186","Q9Y256",9986,"RCE1",2.03130877020425e-05,0.00912965154228158,1,8.76e-10,TRUE,TRUE,TRUE,0.965,0.591,-0.519,0.447,0.0719
"4187","Q9Y262",51386,"EIF3L",0.808144983579079,0.215615240748175,1,0.000393,FALSE,FALSE,FALSE,0.055,0.28,-0.112,-0.0568,0.169
"4188","Q9Y263",9373,"PLAA",0.474641003338548,0.00966791501660758,1,1.11e-09,FALSE,TRUE,TRUE,0.162,0.586,-0.249,-0.0874,0.337
"4189","Q9Y265",8607,"RUVBL1",0.694677350736224,0.17776960761299,1,0.000196,FALSE,FALSE,FALSE,0.0889,0.305,-0.131,-0.0425,0.174
"4190","Q9Y266",10726,"NUDC",0.688042947195259,0.279446627241117,1,0.001,FALSE,FALSE,FALSE,0.0909,0.245,-0.112,-0.021,0.133
"4191","Q9Y276",617,"BCS1L",0.374331918692641,0.322532079310946,1,0.00167,FALSE,FALSE,FALSE,0.201,0.224,-0.142,0.0595,0.0823
"4192","Q9Y277",7419,"VDAC3",0.634632537005488,0.29186745592136,1,0.00117,FALSE,FALSE,FALSE,0.108,0.239,-0.115,-0.00782,0.123
"4193","Q9Y281",1073,"CFL2",0.92322644608933,0.280015559091214,1,0.00101,FALSE,FALSE,FALSE,0.0218,0.245,-0.0888,-0.067,0.156
"4194","Q9Y282",51614,"ERGIC3",0.36280358850779,0.0569016494455779,1,2.4e-06,FALSE,FALSE,FALSE,0.206,0.431,-0.212,-0.00634,0.219
"4195","Q9Y285",2193,"FARSA",0.348547601952433,0.0408073167189736,1,6.25e-07,FALSE,FALSE,FALSE,0.212,0.463,-0.225,-0.0129,0.238
"4196","Q9Y291",51650,"MRPS33",0.750789093534704,0.669202295424575,1,0.0205,FALSE,FALSE,FALSE,-0.0719,0.0968,-0.00828,-0.0802,0.0885
"4197","Q9Y295",4733,"DRG1",0.692639331113267,0.445576601605351,1,0.00527,FALSE,FALSE,FALSE,-0.0895,0.173,-0.0277,-0.117,0.145
"4198","Q9Y296",51399,"TRAPPC4",0.957430011954994,0.112855727852059,1,3.6e-05,FALSE,FALSE,FALSE,0.0121,0.359,-0.124,-0.112,0.235
"4199","Q9Y2A7",10787,"NCKAP1",0.677250083655931,0.260415940451952,1,0.000782,FALSE,FALSE,FALSE,0.0943,0.255,-0.116,-0.0221,0.139
"4200","Q9Y2B0",10330,"CNPY2",0.505914427413435,0.41328905471328,1,0.00405,FALSE,FALSE,FALSE,0.151,0.185,-0.112,0.0387,0.0733
"4201","Q9Y2C4",9941,"EXOG",0.779134886211558,0.602531228212834,1,0.0146,FALSE,FALSE,FALSE,0.0635,0.118,-0.0605,0.00303,0.0575
"4202","Q9Y2D4",23233,"EXOC6B",0.66447185419429,0.444665537767269,1,0.00524,FALSE,FALSE,FALSE,0.0982,0.173,-0.0904,0.00779,0.0827
"4203","Q9Y2D5",445815,"AKAP2",0.915372157197656,0.271327235083725,1,0.000906,FALSE,FALSE,FALSE,0.0241,0.249,-0.0911,-0.067,0.158
"4204","Q9Y2G3",23200,"ATP11B",0.673811456023893,0.44707308242554,1,0.00534,FALSE,FALSE,FALSE,0.0953,0.172,-0.0892,0.00616,0.083
"4205","Q9Y2G8",23341,"DNAJC16",0.821896850484563,0.788326288151486,1,0.0334,FALSE,FALSE,FALSE,0.051,0.0608,-0.0373,0.0137,0.0235
"4206","Q9Y2I1",11188,"NISCH",0.492956393112043,0.0155337375013394,1,9.3e-09,FALSE,FALSE,FALSE,0.155,0.548,-0.234,-0.0792,0.314
"4207","Q9Y2K7",22992,"KDM2A",0.856822519916736,0.318816781268633,1,0.00161,FALSE,FALSE,FALSE,0.0409,0.226,-0.0889,-0.048,0.137
"4208","Q9Y2L1",22894,"DIS3",0.229723034235424,0.241614758127359,1,0.000594,FALSE,FALSE,FALSE,0.272,0.265,-0.179,0.0929,0.0861
"4209","Q9Y2Q3",373156,"GSTK1",0.545274413152014,0.215281793055083,1,0.000391,FALSE,FALSE,FALSE,0.137,0.281,-0.139,-0.00223,0.141
"4210","Q9Y2Q5",28956,"LAMTOR2",0.345925742586686,0.0432826143428132,1,7.94e-07,FALSE,FALSE,FALSE,0.213,0.458,-0.224,-0.0103,0.234
"4211","Q9Y2Q9",28957,"MRPS28",0.713575963294579,0.106040917326019,1,2.85e-05,FALSE,FALSE,FALSE,0.0831,0.366,-0.15,-0.0666,0.216
"4212","Q9Y2R0",28958,"COA3",0.786729232838033,0.303474863441677,1,0.00135,FALSE,FALSE,FALSE,0.0613,0.233,-0.0981,-0.0368,0.135
"4213","Q9Y2R4",11056,"DDX52",0.782158187920795,0.267311811235343,1,0.000859,FALSE,FALSE,FALSE,0.0626,0.251,-0.105,-0.042,0.147
"4214","Q9Y2R5",51373,"MRPS17",0.642660772620613,0.359089109057062,1,0.00245,FALSE,FALSE,FALSE,0.105,0.208,-0.104,0.00082,0.103
"4215","Q9Y2R9",51081,"MRPS7",0.811623210772795,0.134995517957428,1,7.12e-05,FALSE,FALSE,FALSE,0.054,0.339,-0.131,-0.0769,0.208
"4216","Q9Y2S7",26073,"POLDIP2",0.709487341358184,0.272355731218828,1,0.000918,FALSE,FALSE,FALSE,0.0844,0.249,-0.111,-0.0266,0.138
"4217","Q9Y2T2",26985,"AP3M1",0.642759756673461,0.14950969081149,1,0.000104,FALSE,FALSE,FALSE,0.105,0.326,-0.144,-0.0388,0.183
"4218","Q9Y2T7",51087,"YBX2",0.0014810833577334,3.18290925472434e-06,1,7.56e-16,TRUE,TRUE,TRUE,0.72,1.06,-0.592,0.128,0.464
"4219","Q9Y2U8",23592,"LEMD3",0.620796914288026,0.317511806875497,1,0.00158,FALSE,FALSE,FALSE,0.112,0.226,-0.113,-0.000766,0.114
"4220","Q9Y2V2",23589,"CARHSP1",0.154552350837925,0.00954833499004097,1,1.05e-09,FALSE,TRUE,TRUE,0.322,0.587,-0.303,0.0193,0.284
"4221","Q9Y2W1",9967,"THRAP3",0.725761458136024,0.289079332414768,1,0.00113,FALSE,FALSE,FALSE,0.0794,0.24,-0.107,-0.0271,0.134
"4222","Q9Y2X0",10025,"MED16",0.145034759880961,0.00431664389220322,1,2.91e-11,FALSE,TRUE,TRUE,0.33,0.646,-0.325,0.00456,0.321
"4223","Q9Y2X3",51602,"NOP58",0.950546003455051,0.435166683235949,1,0.00486,FALSE,FALSE,FALSE,0.014,0.177,-0.0636,-0.0495,0.113
"4224","Q9Y2X9",23528,"ZNF281",0.0401004273021238,0.021418464176657,1,3.87e-08,FALSE,FALSE,FALSE,0.465,0.521,-0.329,0.136,0.192
"4225","Q9Y2Y0",23568,"ARL2BP",0.619526746198718,0.0575241788710392,1,2.51e-06,FALSE,FALSE,FALSE,0.112,0.43,-0.181,-0.0684,0.249
"4226","Q9Y2Z0",10910,"SUGT1",0.759530608258811,0.288791246296535,1,0.00113,FALSE,FALSE,FALSE,-0.0693,0.24,-0.057,-0.126,0.183
"4227","Q9Y2Z4",51067,"YARS2",0.226672759571642,0.0192188318286158,1,2.39e-08,FALSE,FALSE,FALSE,0.274,0.53,-0.268,0.00578,0.262
"4228","Q9Y303",51005,"AMDHD2",0.061415664587839,0.00890333786099577,1,7.89e-10,FALSE,TRUE,TRUE,0.424,0.592,-0.339,0.0849,0.254
"4229","Q9Y305",23597,"ACOT9",0.115146533184723,0.0354374022420921,1,3.45e-07,FALSE,FALSE,FALSE,0.357,0.476,-0.278,0.0791,0.199
"4230","Q9Y312",25980,"AAR2",0.384729090569427,0.0366075175203945,1,3.96e-07,FALSE,FALSE,FALSE,0.197,0.473,-0.223,-0.0266,0.25
"4231","Q9Y314",51070,"NOSIP",0.680155672451885,0.117100635675833,1,4.14e-05,FALSE,FALSE,FALSE,0.0934,0.355,-0.149,-0.0561,0.205
"4232","Q9Y315",51071,"DERA",0.693578097293344,0.203341369054957,1,0.000318,FALSE,FALSE,FALSE,0.0892,0.288,-0.126,-0.0365,0.162
"4233","Q9Y316",51072,"MEMO1",0.736200448116844,0.248924193941017,1,0.000662,FALSE,FALSE,FALSE,0.0763,0.261,-0.112,-0.0362,0.149
"4234","Q9Y320",51075,"TMX2",0.813066907228805,0.452241121851584,1,0.00555,FALSE,FALSE,FALSE,0.0536,0.17,-0.0746,-0.021,0.0956
"4235","Q9Y333",57819,"LSM2",0.135398892699335,0.139053143384725,1,7.96e-05,FALSE,FALSE,FALSE,0.338,0.335,-0.224,0.114,0.111
"4236","Q9Y371",51100,"SH3GLB1",0.409347164058241,0.271897735523447,1,0.000912,FALSE,FALSE,FALSE,0.187,0.249,-0.145,0.0416,0.104
"4237","Q9Y375",51103,"NDUFAF1",0.507770045919558,0.308395255356759,1,0.00143,FALSE,FALSE,FALSE,0.15,0.231,-0.127,0.0231,0.104
"4238","Q9Y376",51719,"CAB39",0.683193544575898,0.0803020353269971,1,9.59e-06,FALSE,FALSE,FALSE,0.0924,0.396,-0.163,-0.0704,0.233
"4239","Q9Y383",51631,"LUC7L2",0.505166040894999,0.239641009480513,1,0.000577,FALSE,FALSE,FALSE,0.151,0.266,-0.139,0.0118,0.127
"4240","Q9Y394",51635,"DHRS7",0.924042932109046,0.530496449082455,1,0.00963,FALSE,FALSE,FALSE,-0.0216,0.142,-0.0402,-0.0617,0.102
"4241","Q9Y3A2",51118,"UTP11L",0.683308833307846,0.222913519216436,1,0.000443,FALSE,FALSE,FALSE,0.0924,0.276,-0.123,-0.0304,0.153
"4242","Q9Y3A3",25843,"MOB4",0.704249479756533,0.287318512555149,1,0.00111,FALSE,FALSE,FALSE,-0.086,0.241,-0.0517,-0.138,0.189
"4243","Q9Y3A4",27341,"RRP7A",0.602276276849297,0.12707283802345,1,5.67e-05,FALSE,FALSE,FALSE,0.118,0.346,-0.155,-0.0365,0.191
"4244","Q9Y3A5",51119,"SBDS",0.960633643696378,0.363002542227987,1,0.00255,FALSE,FALSE,FALSE,0.0112,0.206,-0.0724,-0.0612,0.134
"4245","Q9Y3A6",50999,"TMED5",0.187160097901448,0.00712360102413768,1,2.88e-10,FALSE,TRUE,TRUE,0.299,0.61,-0.303,-0.00401,0.307
"4246","Q9Y3B2",51013,"EXOSC1",0.742865874541334,0.108472652430786,1,3.1e-05,FALSE,FALSE,FALSE,0.0743,0.364,-0.146,-0.0716,0.218
"4247","Q9Y3B3",51014,"TMED7",0.290021081044142,0.142524483919016,1,8.72e-05,FALSE,FALSE,FALSE,0.24,0.332,-0.191,0.049,0.142
"4248","Q9Y3B4",51639,"SF3B6",0.588246882830037,0.186130345212147,1,0.000232,FALSE,FALSE,FALSE,0.123,0.299,-0.141,-0.0181,0.159
"4249","Q9Y3B7",65003,"MRPL11",0.221568926191329,0.124006301598861,1,5.15e-05,FALSE,FALSE,FALSE,0.277,0.348,-0.208,0.0684,0.14
"4250","Q9Y3B8",25996,"REXO2",0.890873346874689,0.742953354310854,1,0.0281,FALSE,FALSE,FALSE,-0.0311,0.0743,-0.0144,-0.0455,0.0599
"4251","Q9Y3B9",51018,"RRP15",0.825683898320172,0.377406626629049,1,0.00294,FALSE,FALSE,FALSE,-0.0499,0.2,-0.05,-0.0999,0.15
"4252","Q9Y3C0",51019,"CCDC53",0.298607497906226,0.0113237589765739,1,2.26e-09,FALSE,FALSE,FALSE,0.235,0.574,-0.27,-0.0343,0.304
"4253","Q9Y3C1",51491,"NOP16",0.876948087690786,0.66430436903831,1,0.02,FALSE,FALSE,FALSE,0.0351,0.0983,-0.0445,-0.00938,0.0538
"4254","Q9Y3C4",51002,"TPRKB",0.51260096274164,0.409393480797364,1,0.00392,FALSE,FALSE,FALSE,-0.148,-0.187,0.112,-0.0366,-0.0751
"4255","Q9Y3C6",51645,"PPIL1",0.825202621643238,0.585487681756439,1,0.0133,FALSE,FALSE,FALSE,-0.05,0.124,-0.0245,-0.0745,0.099
"4256","Q9Y3C8",51506,"UFC1",0.931832091752823,0.630078484121327,1,0.0169,FALSE,FALSE,FALSE,-0.0194,0.109,-0.0299,-0.0493,0.0792
"4257","Q9Y3D0",51647,"FAM96B",0.422100777832758,0.507230168408353,1,0.00827,FALSE,FALSE,FALSE,0.182,0.15,-0.111,0.0711,0.0395
"4258","Q9Y3D6",51024,"FIS1",0.191115594086609,0.0766476801583831,1,8.02e-06,FALSE,FALSE,FALSE,0.296,0.401,-0.232,0.0637,0.169
"4259","Q9Y3D7",51025,"PAM16",0.116154328490784,0.0886082258470084,1,1.43e-05,FALSE,FALSE,FALSE,0.356,0.386,-0.247,0.109,0.138
"4260","Q9Y3D8",102157402,"AK6",0.485901302526221,0.166240240132334,1,0.000154,FALSE,FALSE,FALSE,0.158,0.314,-0.157,0.000701,0.156
"4261","Q9Y3D9",51649,"MRPS23",0.262800988359839,0.493145527786274,1,0.00751,FALSE,FALSE,FALSE,0.254,0.155,-0.136,0.117,0.0189
"4262","Q9Y3E2",51027,"BOLA1",0.663155397632295,0.271997499890773,1,0.000914,FALSE,FALSE,FALSE,0.0986,0.249,-0.116,-0.0172,0.133
"4263","Q9Y3E5",51651,"PTRH2",0.232070912223002,0.135112839297999,1,7.15e-05,FALSE,FALSE,FALSE,0.271,0.338,-0.203,0.0676,0.135
"4264","Q9Y3E7",51652,"CHMP3",0.200717908612978,0.0011778694376113,1,6.17e-14,FALSE,TRUE,TRUE,0.29,0.735,-0.342,-0.0517,0.393
"4265","Q9Y3F4",11171,"STRAP",0.877434417477864,0.34687311909395,1,0.00217,FALSE,FALSE,FALSE,0.0349,0.213,-0.0827,-0.0477,0.13
"4266","Q9Y3I0",51493,"RTCB",0.295623264615175,0.176865558864254,1,0.000193,FALSE,FALSE,FALSE,0.237,0.306,-0.181,0.056,0.125
"4267","Q9Y3I1",25793,"FBXO7",0.296554018940175,0.0458233977217148,1,9.98e-07,FALSE,FALSE,FALSE,0.236,0.452,-0.23,0.00684,0.223
"4268","Q9Y3L3",23616,"SH3BP1",0.155887022780575,0.0714788409668427,1,6.11e-06,FALSE,FALSE,FALSE,0.321,0.408,-0.243,0.0782,0.165
"4269","Q9Y3L5",57826,"RAP2C",0.0933831098321739,0.00349446933065278,1,1.09e-11,FALSE,TRUE,TRUE,0.38,0.661,-0.347,0.0328,0.314
"4270","Q9Y3P9",23637,"RABGAP1",0.992647565963334,0.237305913602214,1,0.000557,FALSE,FALSE,FALSE,0.00209,0.268,-0.0899,-0.0878,0.178
"4271","Q9Y3Q8",81628,"TSC22D4",0.368026858877707,0.0878500818061156,1,1.38e-05,FALSE,FALSE,FALSE,0.204,0.387,-0.197,0.00706,0.19
"4272","Q9Y3T9",26155,"NOC2L",0.293529533345516,0.233580833498295,1,0.000526,FALSE,FALSE,FALSE,0.238,0.27,-0.169,0.0687,0.101
"4273","Q9Y3U8",25873,"RPL36",0.647750518720185,0.915176281756419,1,0.0497,FALSE,FALSE,FALSE,0.103,0.0241,-0.0425,0.0609,-0.0184
"4274","Q9Y3Z3",25939,"SAMHD1",0.446777287976267,0.0351461394335389,1,3.33e-07,FALSE,FALSE,FALSE,0.172,0.477,-0.216,-0.0442,0.261
"4275","Q9Y446",11187,"PKP3",0.488346983968873,0.44563524389822,1,0.00528,FALSE,FALSE,FALSE,0.157,0.173,-0.11,0.047,0.0628
"4276","Q9Y448",90417,"KNSTRN",0.0174420305823092,0.65688481204824,1,0.0193,FALSE,FALSE,FALSE,-0.538,0.101,0.146,-0.392,0.247
"4277","Q9Y450",10767,"HBS1L",0.719826304254732,0.245389175547048,1,0.000628,FALSE,FALSE,FALSE,0.0812,0.263,-0.115,-0.0335,0.148
"4278","Q9Y485",1657,"DMXL1",0.514381819118647,0.386799355010516,1,0.00321,FALSE,FALSE,FALSE,0.148,0.196,-0.115,0.0331,0.0814
"4279","Q9Y490",7094,"TLN1",0.64628978700966,0.159901263268751,1,0.000134,FALSE,FALSE,FALSE,0.104,0.318,-0.141,-0.0368,0.178
"4280","Q9Y4A5",8295,"TRRAP",0.752617481062164,0.297477570840287,1,0.00126,FALSE,FALSE,FALSE,0.0714,0.236,-0.102,-0.0311,0.134
"4281","Q9Y4B4",23132,"RAD54L2",0.405607585124337,0.935945190499715,1,0.0526,FALSE,FALSE,FALSE,-0.188,-0.0182,0.0689,-0.12,0.0507
